timestamp,temperature_c,minimum_temperature_c,maximum_temperature_c,relative_humidity_pct,city,source,measurement_type
2016-09-02T00:00:00+00:00,23.87,17.71,29.73,64.62,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-03T00:00:00+00:00,20.2,14.51,26.06,54.43,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-04T00:00:00+00:00,19.56,13.33,25.01,56.81,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-05T00:00:00+00:00,19.62,14.44,24.84,71.8,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-06T00:00:00+00:00,22.97,16.39,29.32,40.3,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-07T00:00:00+00:00,18.19,12.03,24.76,53.19,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-08T00:00:00+00:00,21.35,15.94,27.93,57.39,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-09T00:00:00+00:00,20.85,14.34,26.13,60.38,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-10T00:00:00+00:00,22.37,17.26,30.16,69.57,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-11T00:00:00+00:00,20.76,15.7,27.27,72.46,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-12T00:00:00+00:00,17.64,11.17,23.95,54.65,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-13T00:00:00+00:00,19.44,12.73,25.48,50.96,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-14T00:00:00+00:00,18.66,11.94,23.72,54.41,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-15T00:00:00+00:00,17.34,10.41,23.04,44.47,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-16T00:00:00+00:00,19.08,13.7,25.44,59.18,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-17T00:00:00+00:00,20.92,14.42,27.22,61.54,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-18T00:00:00+00:00,18.01,11.39,23.09,58.66,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-19T00:00:00+00:00,19.55,12.94,26.2,71.69,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-20T00:00:00+00:00,20.78,14.5,26.68,59.99,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-21T00:00:00+00:00,17.34,11.53,23.68,51.1,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-22T00:00:00+00:00,17.37,11.01,25.12,51.78,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-23T00:00:00+00:00,16.48,9.94,23.94,49.99,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-24T00:00:00+00:00,15.35,10.22,21.14,70.31,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-25T00:00:00+00:00,20.9,15.64,27.15,79.78,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-26T00:00:00+00:00,18.18,12.63,23.42,51.09,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-27T00:00:00+00:00,18.36,12.86,26.21,68.39,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-28T00:00:00+00:00,17.5,10.92,23.95,68.26,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-29T00:00:00+00:00,18.55,13.24,24.34,52.61,Illustrative City,HeatSafe synthetic generator,synthetic
2016-09-30T00:00:00+00:00,16.41,9.55,22.61,56.71,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-01T00:00:00+00:00,17.75,12.31,23.47,61.01,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-02T00:00:00+00:00,18.93,12.31,24.4,63.78,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-03T00:00:00+00:00,16.85,10.5,22.75,45.49,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-04T00:00:00+00:00,16.47,10.27,22.63,66.63,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-05T00:00:00+00:00,17.44,10.92,24.14,75.31,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-06T00:00:00+00:00,14.52,8.73,21.23,62.24,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-07T00:00:00+00:00,18.28,12.84,23.9,64.8,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-08T00:00:00+00:00,15.28,9.76,22.69,68.1,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-09T00:00:00+00:00,16.4,11.37,21.48,61.09,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-10T00:00:00+00:00,18.02,11.62,24.49,63.12,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-11T00:00:00+00:00,14.65,9.0,21.03,55.13,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-12T00:00:00+00:00,16.89,11.77,22.85,63.45,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-13T00:00:00+00:00,14.46,7.79,20.98,62.15,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-14T00:00:00+00:00,13.71,7.65,20.07,60.3,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-15T00:00:00+00:00,12.88,7.34,19.12,65.57,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-16T00:00:00+00:00,11.37,4.61,17.45,67.55,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-17T00:00:00+00:00,13.64,7.14,20.2,66.31,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-18T00:00:00+00:00,16.0,10.01,21.52,62.71,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-19T00:00:00+00:00,12.63,7.48,17.64,59.35,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-20T00:00:00+00:00,11.51,5.32,17.25,50.74,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-21T00:00:00+00:00,15.78,8.95,22.62,70.81,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-22T00:00:00+00:00,14.23,9.02,21.98,53.73,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-23T00:00:00+00:00,12.41,6.49,19.33,82.63,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-24T00:00:00+00:00,11.62,4.96,19.05,65.55,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-25T00:00:00+00:00,11.59,4.64,17.0,59.17,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-26T00:00:00+00:00,13.0,7.37,20.68,72.22,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-27T00:00:00+00:00,12.88,7.27,18.89,75.36,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-28T00:00:00+00:00,9.89,3.2,15.42,52.73,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-29T00:00:00+00:00,11.36,4.43,16.8,77.71,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-30T00:00:00+00:00,12.01,5.94,18.7,61.69,Illustrative City,HeatSafe synthetic generator,synthetic
2016-10-31T00:00:00+00:00,11.14,4.97,18.21,66.27,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-01T00:00:00+00:00,10.7,5.5,16.88,63.5,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-02T00:00:00+00:00,13.75,8.51,20.02,62.97,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-03T00:00:00+00:00,11.34,6.21,16.47,63.91,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-04T00:00:00+00:00,12.76,6.25,19.84,69.43,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-05T00:00:00+00:00,9.86,4.81,17.12,71.22,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-06T00:00:00+00:00,9.99,4.77,17.18,81.48,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-07T00:00:00+00:00,10.0,4.68,17.57,70.33,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-08T00:00:00+00:00,11.15,5.3,17.18,65.92,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-09T00:00:00+00:00,8.77,2.41,15.65,67.12,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-10T00:00:00+00:00,8.96,3.79,16.27,80.7,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-11T00:00:00+00:00,12.1,6.33,19.61,63.33,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-12T00:00:00+00:00,9.98,4.94,17.61,73.48,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-13T00:00:00+00:00,9.88,4.57,17.85,61.21,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-14T00:00:00+00:00,8.32,1.53,15.38,71.03,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-15T00:00:00+00:00,7.49,1.49,13.46,63.97,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-16T00:00:00+00:00,10.6,4.53,15.63,74.49,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-17T00:00:00+00:00,7.18,1.52,13.9,76.5,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-18T00:00:00+00:00,8.45,1.78,13.71,61.62,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-19T00:00:00+00:00,9.7,4.62,16.93,63.86,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-20T00:00:00+00:00,8.44,3.25,14.26,73.58,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-21T00:00:00+00:00,9.16,3.02,15.9,65.51,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-22T00:00:00+00:00,10.53,4.29,18.27,84.19,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-23T00:00:00+00:00,10.03,4.66,17.93,64.29,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-24T00:00:00+00:00,5.97,-0.21,13.45,64.67,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-25T00:00:00+00:00,11.68,4.98,19.36,63.91,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-26T00:00:00+00:00,9.21,3.22,15.12,70.03,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-27T00:00:00+00:00,9.0,3.49,14.48,65.0,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-28T00:00:00+00:00,7.92,2.7,15.22,71.58,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-29T00:00:00+00:00,10.68,3.86,18.23,79.02,Illustrative City,HeatSafe synthetic generator,synthetic
2016-11-30T00:00:00+00:00,8.49,1.91,14.75,71.67,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-01T00:00:00+00:00,9.16,3.93,15.21,73.62,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-02T00:00:00+00:00,8.28,2.36,14.69,62.68,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-03T00:00:00+00:00,11.22,5.77,18.2,79.33,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-04T00:00:00+00:00,8.98,2.86,14.01,67.82,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-05T00:00:00+00:00,5.11,-1.55,13.02,63.86,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-06T00:00:00+00:00,8.01,2.72,14.12,79.26,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-07T00:00:00+00:00,7.21,0.32,13.94,74.73,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-08T00:00:00+00:00,8.53,2.86,14.24,65.59,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-09T00:00:00+00:00,6.66,0.64,12.93,63.9,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-10T00:00:00+00:00,9.25,2.7,15.4,77.13,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-11T00:00:00+00:00,6.9,0.08,12.29,73.37,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-12T00:00:00+00:00,6.65,0.28,11.82,77.78,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-13T00:00:00+00:00,7.08,1.77,13.97,70.75,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-14T00:00:00+00:00,5.2,-1.5,10.62,62.13,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-15T00:00:00+00:00,7.13,0.55,12.94,85.24,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-16T00:00:00+00:00,5.16,-0.06,11.98,83.87,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-17T00:00:00+00:00,7.2,1.66,13.56,77.23,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-18T00:00:00+00:00,7.4,1.83,15.37,77.74,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-19T00:00:00+00:00,7.8,2.42,15.43,69.01,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-20T00:00:00+00:00,8.67,2.65,14.55,68.58,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-21T00:00:00+00:00,7.13,0.83,12.46,71.36,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-22T00:00:00+00:00,8.07,2.66,15.82,69.45,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-23T00:00:00+00:00,5.76,-0.54,11.87,78.96,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-24T00:00:00+00:00,5.4,-0.56,12.04,87.2,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-25T00:00:00+00:00,7.83,1.0,15.8,68.69,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-26T00:00:00+00:00,5.76,-0.77,11.38,71.26,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-27T00:00:00+00:00,9.02,3.6,14.59,73.47,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-28T00:00:00+00:00,10.22,3.59,17.85,68.47,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-29T00:00:00+00:00,6.02,0.29,12.07,81.17,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-30T00:00:00+00:00,7.42,2.28,13.81,72.93,Illustrative City,HeatSafe synthetic generator,synthetic
2016-12-31T00:00:00+00:00,5.74,-0.78,12.57,46.25,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-01T00:00:00+00:00,7.59,2.21,14.7,81.41,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-02T00:00:00+00:00,4.12,-1.58,11.32,76.9,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-03T00:00:00+00:00,6.48,1.26,12.51,77.01,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-04T00:00:00+00:00,6.64,1.49,13.93,80.11,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-05T00:00:00+00:00,5.31,0.13,12.05,70.25,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-06T00:00:00+00:00,7.14,0.81,12.74,70.7,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-07T00:00:00+00:00,3.98,-2.85,11.46,72.05,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-08T00:00:00+00:00,9.66,3.57,15.21,58.82,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-09T00:00:00+00:00,6.5,0.59,12.96,61.1,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-10T00:00:00+00:00,5.29,-1.66,10.96,61.68,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-11T00:00:00+00:00,5.85,0.63,12.35,74.76,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-12T00:00:00+00:00,7.13,0.72,13.46,68.0,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-13T00:00:00+00:00,5.79,-1.17,13.75,80.28,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-14T00:00:00+00:00,7.65,1.03,14.2,67.99,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-15T00:00:00+00:00,9.44,4.35,15.77,81.28,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-16T00:00:00+00:00,8.55,3.08,14.56,63.54,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-17T00:00:00+00:00,6.35,0.16,12.47,71.94,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-18T00:00:00+00:00,9.14,3.82,15.62,64.78,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-19T00:00:00+00:00,6.7,0.85,14.58,67.48,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-20T00:00:00+00:00,7.04,1.39,13.67,82.95,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-21T00:00:00+00:00,7.28,1.51,13.54,75.43,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-22T00:00:00+00:00,8.47,2.49,14.65,69.98,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-23T00:00:00+00:00,5.58,0.38,12.01,60.35,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-24T00:00:00+00:00,8.47,2.78,15.86,77.66,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-25T00:00:00+00:00,8.34,1.35,14.78,81.33,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-26T00:00:00+00:00,10.43,4.9,15.58,69.27,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-27T00:00:00+00:00,8.67,1.9,13.79,76.45,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-28T00:00:00+00:00,6.62,-0.26,13.12,78.97,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-29T00:00:00+00:00,11.22,5.58,16.79,77.43,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-30T00:00:00+00:00,9.03,4.01,16.14,68.62,Illustrative City,HeatSafe synthetic generator,synthetic
2017-01-31T00:00:00+00:00,9.68,4.44,14.77,63.47,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-01T00:00:00+00:00,8.83,2.11,15.37,64.56,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-02T00:00:00+00:00,8.7,2.75,14.91,71.92,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-03T00:00:00+00:00,10.79,5.56,17.88,70.57,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-04T00:00:00+00:00,9.96,4.93,17.47,76.56,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-05T00:00:00+00:00,6.91,1.23,14.02,65.89,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-06T00:00:00+00:00,7.13,1.4,13.68,62.89,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-07T00:00:00+00:00,7.81,2.03,15.46,73.16,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-08T00:00:00+00:00,11.36,5.7,17.01,68.3,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-09T00:00:00+00:00,9.54,2.95,16.14,59.32,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-10T00:00:00+00:00,11.4,5.14,16.8,80.39,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-11T00:00:00+00:00,8.26,1.86,15.71,71.53,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-12T00:00:00+00:00,11.57,5.49,18.83,60.94,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-13T00:00:00+00:00,11.12,4.66,18.62,80.24,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-14T00:00:00+00:00,8.28,3.24,15.45,77.72,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-15T00:00:00+00:00,9.07,2.66,16.73,78.55,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-16T00:00:00+00:00,9.41,3.05,16.24,75.92,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-17T00:00:00+00:00,6.63,1.05,12.89,73.76,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-18T00:00:00+00:00,8.51,1.82,15.2,46.61,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-19T00:00:00+00:00,10.78,3.99,17.74,62.3,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-20T00:00:00+00:00,10.33,3.82,16.98,72.61,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-21T00:00:00+00:00,7.01,0.77,13.13,75.93,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-22T00:00:00+00:00,11.37,4.96,17.73,76.3,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-23T00:00:00+00:00,11.17,5.6,16.18,59.13,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-24T00:00:00+00:00,11.59,5.91,18.67,73.29,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-25T00:00:00+00:00,9.94,2.96,17.65,67.95,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-26T00:00:00+00:00,12.41,5.69,19.85,66.8,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-27T00:00:00+00:00,13.2,8.08,20.09,82.27,Illustrative City,HeatSafe synthetic generator,synthetic
2017-02-28T00:00:00+00:00,13.44,7.73,20.2,55.72,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-01T00:00:00+00:00,10.91,4.63,16.58,55.44,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-02T00:00:00+00:00,11.77,6.33,19.3,70.13,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-03T00:00:00+00:00,11.99,5.76,19.9,55.66,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-04T00:00:00+00:00,12.67,7.38,20.09,62.92,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-05T00:00:00+00:00,12.75,7.53,19.56,86.26,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-06T00:00:00+00:00,11.41,4.83,18.56,75.13,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-07T00:00:00+00:00,11.33,6.05,16.81,79.37,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-08T00:00:00+00:00,12.82,6.35,18.17,64.04,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-09T00:00:00+00:00,15.05,8.68,22.43,54.88,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-10T00:00:00+00:00,15.98,9.34,21.42,58.62,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-11T00:00:00+00:00,10.96,4.47,17.27,65.94,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-12T00:00:00+00:00,15.77,10.52,21.99,65.15,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-13T00:00:00+00:00,12.93,6.24,19.01,63.99,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-14T00:00:00+00:00,15.79,9.63,22.55,62.26,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-15T00:00:00+00:00,14.41,8.94,21.07,39.82,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-16T00:00:00+00:00,15.39,9.28,21.41,58.46,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-17T00:00:00+00:00,17.14,10.3,23.18,64.86,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-18T00:00:00+00:00,13.63,7.55,18.69,62.51,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-19T00:00:00+00:00,16.65,11.07,24.56,72.54,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-20T00:00:00+00:00,18.2,11.39,24.75,63.1,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-21T00:00:00+00:00,17.9,12.06,24.63,38.9,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-22T00:00:00+00:00,15.89,9.85,22.07,79.83,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-23T00:00:00+00:00,16.44,9.47,24.26,67.52,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-24T00:00:00+00:00,18.45,13.44,26.4,70.09,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-25T00:00:00+00:00,17.51,12.07,25.37,70.31,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-26T00:00:00+00:00,17.82,12.44,24.21,55.86,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-27T00:00:00+00:00,17.75,11.81,25.55,65.45,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-28T00:00:00+00:00,17.44,11.38,24.2,51.77,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-29T00:00:00+00:00,16.75,10.76,24.53,65.36,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-30T00:00:00+00:00,20.95,15.11,27.8,53.53,Illustrative City,HeatSafe synthetic generator,synthetic
2017-03-31T00:00:00+00:00,20.3,13.96,28.2,56.4,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-01T00:00:00+00:00,17.94,12.76,23.89,65.13,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-02T00:00:00+00:00,19.1,12.31,25.53,75.72,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-03T00:00:00+00:00,19.85,13.73,27.74,70.1,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-04T00:00:00+00:00,16.65,10.11,23.1,62.88,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-05T00:00:00+00:00,19.13,12.85,27.07,70.66,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-06T00:00:00+00:00,19.91,13.2,27.67,46.38,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-07T00:00:00+00:00,17.8,12.78,25.11,65.73,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-08T00:00:00+00:00,17.4,12.25,24.86,41.71,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-09T00:00:00+00:00,16.96,11.54,22.11,53.66,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-10T00:00:00+00:00,18.29,12.82,24.36,55.85,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-11T00:00:00+00:00,18.69,13.27,26.5,68.2,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-12T00:00:00+00:00,21.52,16.2,26.66,51.4,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-13T00:00:00+00:00,17.96,11.82,24.08,70.88,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-14T00:00:00+00:00,19.36,14.33,25.72,66.79,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-15T00:00:00+00:00,16.95,10.87,23.7,52.11,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-16T00:00:00+00:00,21.74,15.51,27.81,62.43,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-17T00:00:00+00:00,17.85,12.72,23.08,51.83,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-18T00:00:00+00:00,21.02,14.37,27.76,67.21,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-19T00:00:00+00:00,21.55,16.47,27.06,46.14,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-20T00:00:00+00:00,20.37,14.93,26.39,61.01,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-21T00:00:00+00:00,17.07,11.9,23.1,59.02,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-22T00:00:00+00:00,22.89,16.07,29.86,64.73,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-23T00:00:00+00:00,21.42,15.33,27.93,60.35,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-24T00:00:00+00:00,22.09,16.08,27.47,56.47,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-25T00:00:00+00:00,20.9,14.08,27.36,36.04,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-26T00:00:00+00:00,22.05,16.05,29.79,57.19,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-27T00:00:00+00:00,20.49,15.2,25.82,56.01,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-28T00:00:00+00:00,20.98,14.5,26.04,61.08,Illustrative City,HeatSafe synthetic generator,synthetic
2017-04-29T00:00:00+00:00,18.39,12.7,25.42,51.4,Illustrative City,HeatSafe synthetic generator,synthetic
