timestamp_utc,city,country,temperature_c,relative_humidity_pct,pm25_ug_m3,wind_speed_kmh,measurement_type,source_name
2025-07-24T01:00:00+00:00,Los Angeles,United States,19.17,70.1,33.15,10.9,synthetic,HeatSafe synthetic generator
2025-07-24T02:00:00+00:00,Los Angeles,United States,17.83,70.01,20.79,12.01,synthetic,HeatSafe synthetic generator
2025-07-24T03:00:00+00:00,Los Angeles,United States,20.24,75.95,29.7,15.04,synthetic,HeatSafe synthetic generator
2025-07-24T04:00:00+00:00,Los Angeles,United States,18.66,71.15,26.55,14.15,synthetic,HeatSafe synthetic generator
2025-07-24T05:00:00+00:00,Los Angeles,United States,21.08,71.92,27.31,10.12,synthetic,HeatSafe synthetic generator
2025-07-24T06:00:00+00:00,Los Angeles,United States,20.69,69.48,25.59,12.62,synthetic,HeatSafe synthetic generator
2025-07-24T07:00:00+00:00,Los Angeles,United States,20.88,60.4,20.11,16.9,synthetic,HeatSafe synthetic generator
2025-07-24T08:00:00+00:00,Los Angeles,United States,24.43,74.03,29.73,10.05,synthetic,HeatSafe synthetic generator
2025-07-24T09:00:00+00:00,Los Angeles,United States,24.82,68.82,22.08,14.23,synthetic,HeatSafe synthetic generator
2025-07-24T10:00:00+00:00,Los Angeles,United States,26.48,58.77,35.22,13.98,synthetic,HeatSafe synthetic generator
2025-07-24T11:00:00+00:00,Los Angeles,United States,25.53,72.71,22.02,8.48,synthetic,HeatSafe synthetic generator
2025-07-24T12:00:00+00:00,Los Angeles,United States,28.52,54.85,21.62,8.0,synthetic,HeatSafe synthetic generator
2025-07-24T13:00:00+00:00,Los Angeles,United States,26.66,60.98,26.09,12.48,synthetic,HeatSafe synthetic generator
2025-07-24T14:00:00+00:00,Los Angeles,United States,26.63,53.97,14.62,5.71,synthetic,HeatSafe synthetic generator
2025-07-24T15:00:00+00:00,Los Angeles,United States,28.1,63.65,16.89,8.15,synthetic,HeatSafe synthetic generator
2025-07-24T16:00:00+00:00,Los Angeles,United States,27.93,59.38,26.59,10.3,synthetic,HeatSafe synthetic generator
2025-07-24T17:00:00+00:00,Los Angeles,United States,28.19,65.98,26.25,2.93,synthetic,HeatSafe synthetic generator
2025-07-24T18:00:00+00:00,Los Angeles,United States,27.2,59.1,25.42,6.12,synthetic,HeatSafe synthetic generator
2025-07-24T19:00:00+00:00,Los Angeles,United States,25.16,68.38,26.52,3.84,synthetic,HeatSafe synthetic generator
2025-07-24T20:00:00+00:00,Los Angeles,United States,24.42,61.38,22.67,7.96,synthetic,HeatSafe synthetic generator
2025-07-24T21:00:00+00:00,Los Angeles,United States,21.63,65.13,30.53,9.34,synthetic,HeatSafe synthetic generator
2025-07-24T22:00:00+00:00,Los Angeles,United States,20.28,67.83,21.17,5.28,synthetic,HeatSafe synthetic generator
2025-07-24T23:00:00+00:00,Los Angeles,United States,20.18,74.7,28.89,11.61,synthetic,HeatSafe synthetic generator
2025-07-25T00:00:00+00:00,Los Angeles,United States,17.41,68.59,31.98,8.88,synthetic,HeatSafe synthetic generator
2025-07-25T01:00:00+00:00,Los Angeles,United States,19.95,72.54,24.47,10.82,synthetic,HeatSafe synthetic generator
2025-07-25T02:00:00+00:00,Los Angeles,United States,17.84,86.03,29.58,14.47,synthetic,HeatSafe synthetic generator
2025-07-25T03:00:00+00:00,Los Angeles,United States,18.21,71.22,24.84,14.13,synthetic,HeatSafe synthetic generator
2025-07-25T04:00:00+00:00,Los Angeles,United States,19.25,81.15,25.19,13.32,synthetic,HeatSafe synthetic generator
2025-07-25T05:00:00+00:00,Los Angeles,United States,19.96,74.32,22.19,18.54,synthetic,HeatSafe synthetic generator
2025-07-25T06:00:00+00:00,Los Angeles,United States,21.26,66.37,24.66,13.47,synthetic,HeatSafe synthetic generator
2025-07-25T07:00:00+00:00,Los Angeles,United States,21.45,63.84,23.01,13.7,synthetic,HeatSafe synthetic generator
2025-07-25T08:00:00+00:00,Los Angeles,United States,22.81,55.35,18.56,12.61,synthetic,HeatSafe synthetic generator
2025-07-25T09:00:00+00:00,Los Angeles,United States,25.5,58.67,19.28,12.34,synthetic,HeatSafe synthetic generator
2025-07-25T10:00:00+00:00,Los Angeles,United States,26.56,54.18,23.28,12.29,synthetic,HeatSafe synthetic generator
2025-07-25T11:00:00+00:00,Los Angeles,United States,26.62,64.84,18.43,10.21,synthetic,HeatSafe synthetic generator
2025-07-25T12:00:00+00:00,Los Angeles,United States,27.9,56.36,17.28,9.36,synthetic,HeatSafe synthetic generator
2025-07-25T13:00:00+00:00,Los Angeles,United States,29.04,61.72,17.26,5.93,synthetic,HeatSafe synthetic generator
2025-07-25T14:00:00+00:00,Los Angeles,United States,28.68,53.15,21.25,7.06,synthetic,HeatSafe synthetic generator
2025-07-25T15:00:00+00:00,Los Angeles,United States,27.96,66.0,17.64,6.73,synthetic,HeatSafe synthetic generator
2025-07-25T16:00:00+00:00,Los Angeles,United States,26.85,67.48,20.62,3.9,synthetic,HeatSafe synthetic generator
2025-07-25T17:00:00+00:00,Los Angeles,United States,27.3,64.34,23.0,6.52,synthetic,HeatSafe synthetic generator
2025-07-25T18:00:00+00:00,Los Angeles,United States,24.83,59.05,23.29,8.2,synthetic,HeatSafe synthetic generator
2025-07-25T19:00:00+00:00,Los Angeles,United States,26.02,66.61,22.18,7.19,synthetic,HeatSafe synthetic generator
2025-07-25T20:00:00+00:00,Los Angeles,United States,24.07,56.85,19.18,8.11,synthetic,HeatSafe synthetic generator
2025-07-25T21:00:00+00:00,Los Angeles,United States,20.73,75.13,26.3,8.83,synthetic,HeatSafe synthetic generator
2025-07-25T22:00:00+00:00,Los Angeles,United States,20.68,62.14,20.8,9.39,synthetic,HeatSafe synthetic generator
2025-07-25T23:00:00+00:00,Los Angeles,United States,19.68,65.43,21.96,11.1,synthetic,HeatSafe synthetic generator
2025-07-26T00:00:00+00:00,Los Angeles,United States,17.92,76.82,29.92,11.26,synthetic,HeatSafe synthetic generator
2025-07-26T01:00:00+00:00,Los Angeles,United States,17.77,80.48,35.27,14.17,synthetic,HeatSafe synthetic generator
2025-07-26T02:00:00+00:00,Los Angeles,United States,16.45,68.69,28.42,13.78,synthetic,HeatSafe synthetic generator
2025-07-26T03:00:00+00:00,Los Angeles,United States,18.97,71.0,25.39,15.51,synthetic,HeatSafe synthetic generator
2025-07-26T04:00:00+00:00,Los Angeles,United States,17.75,70.58,24.39,17.32,synthetic,HeatSafe synthetic generator
2025-07-26T05:00:00+00:00,Los Angeles,United States,18.8,69.31,28.14,15.63,synthetic,HeatSafe synthetic generator
2025-07-26T06:00:00+00:00,Los Angeles,United States,21.52,66.44,26.9,12.66,synthetic,HeatSafe synthetic generator
2025-07-26T07:00:00+00:00,Los Angeles,United States,21.5,65.88,28.78,16.72,synthetic,HeatSafe synthetic generator
2025-07-26T08:00:00+00:00,Los Angeles,United States,23.3,71.02,32.23,9.03,synthetic,HeatSafe synthetic generator
2025-07-26T09:00:00+00:00,Los Angeles,United States,24.74,62.58,21.92,12.73,synthetic,HeatSafe synthetic generator
2025-07-26T10:00:00+00:00,Los Angeles,United States,25.35,68.16,31.45,8.91,synthetic,HeatSafe synthetic generator
2025-07-26T11:00:00+00:00,Los Angeles,United States,25.42,64.37,28.1,13.79,synthetic,HeatSafe synthetic generator
2025-07-26T12:00:00+00:00,Los Angeles,United States,27.63,58.33,26.12,9.21,synthetic,HeatSafe synthetic generator
2025-07-26T13:00:00+00:00,Los Angeles,United States,27.5,50.43,16.49,7.5,synthetic,HeatSafe synthetic generator
2025-07-26T14:00:00+00:00,Los Angeles,United States,27.61,64.93,25.6,5.9,synthetic,HeatSafe synthetic generator
2025-07-26T15:00:00+00:00,Los Angeles,United States,29.38,57.01,25.2,6.31,synthetic,HeatSafe synthetic generator
2025-07-26T16:00:00+00:00,Los Angeles,United States,26.59,54.35,23.82,3.68,synthetic,HeatSafe synthetic generator
2025-07-26T17:00:00+00:00,Los Angeles,United States,26.31,67.36,28.16,7.63,synthetic,HeatSafe synthetic generator
2025-07-26T18:00:00+00:00,Los Angeles,United States,25.9,60.41,22.59,6.38,synthetic,HeatSafe synthetic generator
2025-07-26T19:00:00+00:00,Los Angeles,United States,23.13,68.38,27.88,7.63,synthetic,HeatSafe synthetic generator
2025-07-26T20:00:00+00:00,Los Angeles,United States,21.9,66.61,32.05,4.93,synthetic,HeatSafe synthetic generator
2025-07-26T21:00:00+00:00,Los Angeles,United States,20.99,67.46,29.64,8.27,synthetic,HeatSafe synthetic generator
2025-07-26T22:00:00+00:00,Los Angeles,United States,21.0,73.3,29.33,7.11,synthetic,HeatSafe synthetic generator
2025-07-26T23:00:00+00:00,Los Angeles,United States,18.83,76.53,34.88,8.64,synthetic,HeatSafe synthetic generator
2025-07-27T00:00:00+00:00,Los Angeles,United States,19.84,78.29,29.34,9.81,synthetic,HeatSafe synthetic generator
2025-07-27T01:00:00+00:00,Los Angeles,United States,17.66,75.55,36.96,11.89,synthetic,HeatSafe synthetic generator
2025-07-27T02:00:00+00:00,Los Angeles,United States,17.88,64.87,37.88,13.12,synthetic,HeatSafe synthetic generator
2025-07-27T03:00:00+00:00,Los Angeles,United States,17.57,68.72,34.73,11.92,synthetic,HeatSafe synthetic generator
2025-07-27T04:00:00+00:00,Los Angeles,United States,16.99,88.41,26.85,13.71,synthetic,HeatSafe synthetic generator
2025-07-27T05:00:00+00:00,Los Angeles,United States,19.3,69.57,34.15,12.09,synthetic,HeatSafe synthetic generator
2025-07-27T06:00:00+00:00,Los Angeles,United States,20.98,72.14,31.56,12.27,synthetic,HeatSafe synthetic generator
2025-07-27T07:00:00+00:00,Los Angeles,United States,23.92,62.23,28.43,15.69,synthetic,HeatSafe synthetic generator
2025-07-27T08:00:00+00:00,Los Angeles,United States,23.19,70.87,36.61,13.18,synthetic,HeatSafe synthetic generator
2025-07-27T09:00:00+00:00,Los Angeles,United States,24.15,62.26,30.94,15.63,synthetic,HeatSafe synthetic generator
2025-07-27T10:00:00+00:00,Los Angeles,United States,25.31,62.84,33.84,12.04,synthetic,HeatSafe synthetic generator
2025-07-27T11:00:00+00:00,Los Angeles,United States,25.72,66.68,31.21,9.63,synthetic,HeatSafe synthetic generator
2025-07-27T12:00:00+00:00,Los Angeles,United States,26.96,64.17,30.61,11.26,synthetic,HeatSafe synthetic generator
2025-07-27T13:00:00+00:00,Los Angeles,United States,28.58,54.3,27.17,12.02,synthetic,HeatSafe synthetic generator
2025-07-27T14:00:00+00:00,Los Angeles,United States,26.51,57.15,30.48,8.36,synthetic,HeatSafe synthetic generator
2025-07-27T15:00:00+00:00,Los Angeles,United States,28.19,57.74,26.56,9.16,synthetic,HeatSafe synthetic generator
2025-07-27T16:00:00+00:00,Los Angeles,United States,27.86,55.6,28.38,6.21,synthetic,HeatSafe synthetic generator
2025-07-27T17:00:00+00:00,Los Angeles,United States,24.84,60.25,28.93,7.81,synthetic,HeatSafe synthetic generator
2025-07-27T18:00:00+00:00,Los Angeles,United States,23.85,61.06,30.48,0.58,synthetic,HeatSafe synthetic generator
2025-07-27T19:00:00+00:00,Los Angeles,United States,24.05,63.5,32.95,5.85,synthetic,HeatSafe synthetic generator
2025-07-27T20:00:00+00:00,Los Angeles,United States,24.06,62.16,32.97,4.59,synthetic,HeatSafe synthetic generator
2025-07-27T21:00:00+00:00,Los Angeles,United States,21.44,68.02,35.71,7.2,synthetic,HeatSafe synthetic generator
2025-07-27T22:00:00+00:00,Los Angeles,United States,19.89,65.69,34.35,7.0,synthetic,HeatSafe synthetic generator
2025-07-27T23:00:00+00:00,Los Angeles,United States,18.91,69.42,40.05,10.17,synthetic,HeatSafe synthetic generator
2025-07-28T00:00:00+00:00,Los Angeles,United States,18.3,73.04,39.46,12.56,synthetic,HeatSafe synthetic generator
2025-07-28T01:00:00+00:00,Los Angeles,United States,16.83,77.53,47.66,16.65,synthetic,HeatSafe synthetic generator
2025-07-28T02:00:00+00:00,Los Angeles,United States,17.78,75.35,30.23,12.09,synthetic,HeatSafe synthetic generator
2025-07-28T03:00:00+00:00,Los Angeles,United States,17.19,69.14,36.16,14.19,synthetic,HeatSafe synthetic generator
2025-07-28T04:00:00+00:00,Los Angeles,United States,18.93,68.94,41.53,14.2,synthetic,HeatSafe synthetic generator
2025-07-28T05:00:00+00:00,Los Angeles,United States,19.03,74.05,39.69,17.6,synthetic,HeatSafe synthetic generator
2025-07-28T06:00:00+00:00,Los Angeles,United States,20.83,76.35,36.38,12.41,synthetic,HeatSafe synthetic generator
2025-07-28T07:00:00+00:00,Los Angeles,United States,21.16,66.74,38.02,10.61,synthetic,HeatSafe synthetic generator
2025-07-28T08:00:00+00:00,Los Angeles,United States,24.04,56.23,25.92,11.84,synthetic,HeatSafe synthetic generator
2025-07-28T09:00:00+00:00,Los Angeles,United States,24.25,54.82,38.31,14.54,synthetic,HeatSafe synthetic generator
2025-07-28T10:00:00+00:00,Los Angeles,United States,24.68,68.55,34.82,12.45,synthetic,HeatSafe synthetic generator
2025-07-28T11:00:00+00:00,Los Angeles,United States,27.11,63.37,36.48,11.21,synthetic,HeatSafe synthetic generator
2025-07-28T12:00:00+00:00,Los Angeles,United States,26.05,57.64,35.96,11.28,synthetic,HeatSafe synthetic generator
2025-07-28T13:00:00+00:00,Los Angeles,United States,28.41,60.27,34.64,12.06,synthetic,HeatSafe synthetic generator
2025-07-28T14:00:00+00:00,Los Angeles,United States,29.07,66.2,34.68,11.42,synthetic,HeatSafe synthetic generator
2025-07-28T15:00:00+00:00,Los Angeles,United States,26.48,53.81,32.13,5.14,synthetic,HeatSafe synthetic generator
2025-07-28T16:00:00+00:00,Los Angeles,United States,26.07,64.43,46.99,5.62,synthetic,HeatSafe synthetic generator
2025-07-28T17:00:00+00:00,Los Angeles,United States,26.77,65.52,34.58,9.77,synthetic,HeatSafe synthetic generator
2025-07-28T18:00:00+00:00,Los Angeles,United States,25.06,63.52,40.54,8.4,synthetic,HeatSafe synthetic generator
2025-07-28T19:00:00+00:00,Los Angeles,United States,23.56,62.94,36.88,7.58,synthetic,HeatSafe synthetic generator
2025-07-28T20:00:00+00:00,Los Angeles,United States,22.09,70.29,39.76,5.87,synthetic,HeatSafe synthetic generator
2025-07-28T21:00:00+00:00,Los Angeles,United States,20.88,64.13,32.56,6.32,synthetic,HeatSafe synthetic generator
2025-07-28T22:00:00+00:00,Los Angeles,United States,20.9,65.48,37.12,8.6,synthetic,HeatSafe synthetic generator
2025-07-28T23:00:00+00:00,Los Angeles,United States,17.37,71.51,35.41,11.39,synthetic,HeatSafe synthetic generator
2025-07-29T00:00:00+00:00,Los Angeles,United States,17.5,67.55,33.95,11.04,synthetic,HeatSafe synthetic generator
2025-07-29T01:00:00+00:00,Los Angeles,United States,18.42,80.27,42.08,8.26,synthetic,HeatSafe synthetic generator
2025-07-29T02:00:00+00:00,Los Angeles,United States,16.89,69.2,32.48,12.98,synthetic,HeatSafe synthetic generator
2025-07-29T03:00:00+00:00,Los Angeles,United States,16.86,74.26,35.71,14.63,synthetic,HeatSafe synthetic generator
2025-07-29T04:00:00+00:00,Los Angeles,United States,18.43,79.3,41.25,13.96,synthetic,HeatSafe synthetic generator
2025-07-29T05:00:00+00:00,Los Angeles,United States,19.45,71.96,37.89,10.77,synthetic,HeatSafe synthetic generator
2025-07-29T06:00:00+00:00,Los Angeles,United States,19.26,68.65,38.28,17.36,synthetic,HeatSafe synthetic generator
2025-07-29T07:00:00+00:00,Los Angeles,United States,21.36,64.56,33.37,16.96,synthetic,HeatSafe synthetic generator
2025-07-29T08:00:00+00:00,Los Angeles,United States,22.91,74.65,36.2,16.82,synthetic,HeatSafe synthetic generator
2025-07-29T09:00:00+00:00,Los Angeles,United States,23.25,72.02,35.94,15.14,synthetic,HeatSafe synthetic generator
2025-07-29T10:00:00+00:00,Los Angeles,United States,25.05,59.36,29.48,13.1,synthetic,HeatSafe synthetic generator
2025-07-29T11:00:00+00:00,Los Angeles,United States,26.63,68.9,33.56,12.51,synthetic,HeatSafe synthetic generator
2025-07-29T12:00:00+00:00,Los Angeles,United States,27.03,61.91,40.05,6.31,synthetic,HeatSafe synthetic generator
2025-07-29T13:00:00+00:00,Los Angeles,United States,26.9,49.21,25.33,13.33,synthetic,HeatSafe synthetic generator
2025-07-29T14:00:00+00:00,Los Angeles,United States,27.21,64.41,33.11,6.51,synthetic,HeatSafe synthetic generator
2025-07-29T15:00:00+00:00,Los Angeles,United States,26.18,68.24,42.27,7.64,synthetic,HeatSafe synthetic generator
2025-07-29T16:00:00+00:00,Los Angeles,United States,28.28,58.25,28.02,3.73,synthetic,HeatSafe synthetic generator
2025-07-29T17:00:00+00:00,Los Angeles,United States,26.18,58.73,32.56,3.88,synthetic,HeatSafe synthetic generator
2025-07-29T18:00:00+00:00,Los Angeles,United States,26.03,61.55,29.5,9.8,synthetic,HeatSafe synthetic generator
2025-07-29T19:00:00+00:00,Los Angeles,United States,24.13,64.55,34.65,5.83,synthetic,HeatSafe synthetic generator
2025-07-29T20:00:00+00:00,Los Angeles,United States,22.57,66.98,34.92,7.38,synthetic,HeatSafe synthetic generator
2025-07-29T21:00:00+00:00,Los Angeles,United States,21.86,72.7,37.21,6.94,synthetic,HeatSafe synthetic generator
2025-07-29T22:00:00+00:00,Los Angeles,United States,21.13,74.34,33.24,7.19,synthetic,HeatSafe synthetic generator
2025-07-29T23:00:00+00:00,Los Angeles,United States,19.21,76.35,37.44,8.48,synthetic,HeatSafe synthetic generator
2025-07-30T00:00:00+00:00,Los Angeles,United States,19.86,69.66,31.58,10.78,synthetic,HeatSafe synthetic generator
2025-07-30T01:00:00+00:00,Los Angeles,United States,18.37,78.15,35.89,10.05,synthetic,HeatSafe synthetic generator
2025-07-30T02:00:00+00:00,Los Angeles,United States,17.26,75.59,31.52,12.29,synthetic,HeatSafe synthetic generator
2025-07-30T03:00:00+00:00,Los Angeles,United States,18.16,73.03,36.27,11.11,synthetic,HeatSafe synthetic generator
2025-07-30T04:00:00+00:00,Los Angeles,United States,17.16,69.95,26.33,12.33,synthetic,HeatSafe synthetic generator
2025-07-30T05:00:00+00:00,Los Angeles,United States,19.01,57.79,27.54,11.29,synthetic,HeatSafe synthetic generator
2025-07-30T06:00:00+00:00,Los Angeles,United States,19.91,66.83,34.19,16.24,synthetic,HeatSafe synthetic generator
2025-07-30T07:00:00+00:00,Los Angeles,United States,21.81,77.63,33.44,11.94,synthetic,HeatSafe synthetic generator
2025-07-30T08:00:00+00:00,Los Angeles,United States,21.73,73.56,28.09,15.01,synthetic,HeatSafe synthetic generator
2025-07-30T09:00:00+00:00,Los Angeles,United States,24.15,72.05,34.95,10.52,synthetic,HeatSafe synthetic generator
2025-07-30T10:00:00+00:00,Los Angeles,United States,25.15,64.12,33.12,10.74,synthetic,HeatSafe synthetic generator
2025-07-30T11:00:00+00:00,Los Angeles,United States,26.9,64.33,33.1,13.82,synthetic,HeatSafe synthetic generator
2025-07-30T12:00:00+00:00,Los Angeles,United States,27.5,63.05,27.44,11.87,synthetic,HeatSafe synthetic generator
2025-07-30T13:00:00+00:00,Los Angeles,United States,28.5,59.49,23.05,9.51,synthetic,HeatSafe synthetic generator
2025-07-30T14:00:00+00:00,Los Angeles,United States,28.06,63.92,35.5,5.18,synthetic,HeatSafe synthetic generator
2025-07-30T15:00:00+00:00,Los Angeles,United States,27.15,63.56,34.49,6.96,synthetic,HeatSafe synthetic generator
2025-07-30T16:00:00+00:00,Los Angeles,United States,28.04,61.22,25.23,5.12,synthetic,HeatSafe synthetic generator
2025-07-30T17:00:00+00:00,Los Angeles,United States,25.86,60.33,27.87,5.82,synthetic,HeatSafe synthetic generator
2025-07-30T18:00:00+00:00,Los Angeles,United States,24.74,57.83,38.51,3.66,synthetic,HeatSafe synthetic generator
2025-07-30T19:00:00+00:00,Los Angeles,United States,22.78,61.5,28.82,8.52,synthetic,HeatSafe synthetic generator
2025-07-30T20:00:00+00:00,Los Angeles,United States,23.23,70.08,24.68,3.22,synthetic,HeatSafe synthetic generator
2025-07-30T21:00:00+00:00,Los Angeles,United States,20.61,64.64,36.82,6.35,synthetic,HeatSafe synthetic generator
2025-07-30T22:00:00+00:00,Los Angeles,United States,19.04,70.35,34.16,12.56,synthetic,HeatSafe synthetic generator
2025-07-30T23:00:00+00:00,Los Angeles,United States,19.8,74.28,32.38,9.03,synthetic,HeatSafe synthetic generator
2025-07-31T00:00:00+00:00,Los Angeles,United States,18.51,73.86,21.03,10.15,synthetic,HeatSafe synthetic generator
2025-07-31T01:00:00+00:00,Los Angeles,United States,16.58,71.41,30.87,15.46,synthetic,HeatSafe synthetic generator
2025-07-31T02:00:00+00:00,Los Angeles,United States,16.5,73.55,31.8,15.93,synthetic,HeatSafe synthetic generator
2025-07-31T03:00:00+00:00,Los Angeles,United States,18.29,73.29,31.29,10.33,synthetic,HeatSafe synthetic generator
2025-07-31T04:00:00+00:00,Los Angeles,United States,17.16,74.31,21.57,15.18,synthetic,HeatSafe synthetic generator
2025-07-31T05:00:00+00:00,Los Angeles,United States,17.27,68.52,29.15,12.49,synthetic,HeatSafe synthetic generator
2025-07-31T06:00:00+00:00,Los Angeles,United States,20.49,71.21,29.26,13.64,synthetic,HeatSafe synthetic generator
2025-07-31T07:00:00+00:00,Los Angeles,United States,20.64,63.13,30.25,11.32,synthetic,HeatSafe synthetic generator
2025-07-31T08:00:00+00:00,Los Angeles,United States,21.99,72.51,29.54,12.33,synthetic,HeatSafe synthetic generator
2025-07-31T09:00:00+00:00,Los Angeles,United States,23.1,61.06,20.39,15.5,synthetic,HeatSafe synthetic generator
2025-07-31T10:00:00+00:00,Los Angeles,United States,24.96,60.86,22.52,13.82,synthetic,HeatSafe synthetic generator
2025-07-31T11:00:00+00:00,Los Angeles,United States,26.25,62.2,25.38,11.68,synthetic,HeatSafe synthetic generator
2025-07-31T12:00:00+00:00,Los Angeles,United States,26.62,58.23,21.86,11.81,synthetic,HeatSafe synthetic generator
2025-07-31T13:00:00+00:00,Los Angeles,United States,26.31,57.49,30.32,8.74,synthetic,HeatSafe synthetic generator
2025-07-31T14:00:00+00:00,Los Angeles,United States,26.49,57.72,14.15,4.25,synthetic,HeatSafe synthetic generator
2025-07-31T15:00:00+00:00,Los Angeles,United States,27.82,56.86,23.05,8.36,synthetic,HeatSafe synthetic generator
2025-07-31T16:00:00+00:00,Los Angeles,United States,27.68,64.39,25.19,5.34,synthetic,HeatSafe synthetic generator
2025-07-31T17:00:00+00:00,Los Angeles,United States,26.6,64.33,31.14,2.74,synthetic,HeatSafe synthetic generator
2025-07-31T18:00:00+00:00,Los Angeles,United States,24.16,65.02,20.62,3.36,synthetic,HeatSafe synthetic generator
2025-07-31T19:00:00+00:00,Los Angeles,United States,23.74,53.77,22.89,6.51,synthetic,HeatSafe synthetic generator
2025-07-31T20:00:00+00:00,Los Angeles,United States,22.15,73.2,31.17,4.25,synthetic,HeatSafe synthetic generator
2025-07-31T21:00:00+00:00,Los Angeles,United States,20.82,60.74,25.06,7.85,synthetic,HeatSafe synthetic generator
2025-07-31T22:00:00+00:00,Los Angeles,United States,21.0,67.27,24.11,9.82,synthetic,HeatSafe synthetic generator
2025-07-31T23:00:00+00:00,Los Angeles,United States,19.32,72.11,23.06,6.28,synthetic,HeatSafe synthetic generator
2025-08-01T00:00:00+00:00,Los Angeles,United States,17.38,66.32,24.39,11.18,synthetic,HeatSafe synthetic generator
2025-08-01T01:00:00+00:00,Los Angeles,United States,16.63,69.01,26.15,13.07,synthetic,HeatSafe synthetic generator
2025-08-01T02:00:00+00:00,Los Angeles,United States,17.55,73.63,27.6,10.4,synthetic,HeatSafe synthetic generator
2025-08-01T03:00:00+00:00,Los Angeles,United States,18.08,77.8,25.18,9.95,synthetic,HeatSafe synthetic generator
2025-08-01T04:00:00+00:00,Los Angeles,United States,17.75,68.28,22.17,15.74,synthetic,HeatSafe synthetic generator
2025-08-01T05:00:00+00:00,Los Angeles,United States,18.59,69.61,24.66,15.35,synthetic,HeatSafe synthetic generator
2025-08-01T06:00:00+00:00,Los Angeles,United States,19.36,68.64,23.99,16.76,synthetic,HeatSafe synthetic generator
2025-08-01T07:00:00+00:00,Los Angeles,United States,21.7,73.32,31.93,12.53,synthetic,HeatSafe synthetic generator
2025-08-01T08:00:00+00:00,Los Angeles,United States,22.91,57.88,17.79,15.17,synthetic,HeatSafe synthetic generator
2025-08-01T09:00:00+00:00,Los Angeles,United States,23.62,61.18,25.95,8.16,synthetic,HeatSafe synthetic generator
2025-08-01T10:00:00+00:00,Los Angeles,United States,23.43,66.93,26.6,12.11,synthetic,HeatSafe synthetic generator
2025-08-01T11:00:00+00:00,Los Angeles,United States,25.72,59.73,27.06,13.9,synthetic,HeatSafe synthetic generator
2025-08-01T12:00:00+00:00,Los Angeles,United States,26.86,55.66,29.7,8.37,synthetic,HeatSafe synthetic generator
2025-08-01T13:00:00+00:00,Los Angeles,United States,27.46,53.87,18.02,7.54,synthetic,HeatSafe synthetic generator
2025-08-01T14:00:00+00:00,Los Angeles,United States,28.03,65.57,27.57,5.77,synthetic,HeatSafe synthetic generator
2025-08-01T15:00:00+00:00,Los Angeles,United States,28.12,60.49,23.62,11.19,synthetic,HeatSafe synthetic generator
2025-08-01T16:00:00+00:00,Los Angeles,United States,27.96,66.21,24.3,7.27,synthetic,HeatSafe synthetic generator
2025-08-01T17:00:00+00:00,Los Angeles,United States,24.78,62.98,24.63,8.28,synthetic,HeatSafe synthetic generator
2025-08-01T18:00:00+00:00,Los Angeles,United States,25.86,70.14,28.47,5.1,synthetic,HeatSafe synthetic generator
2025-08-01T19:00:00+00:00,Los Angeles,United States,23.54,64.22,22.11,7.24,synthetic,HeatSafe synthetic generator
2025-08-01T20:00:00+00:00,Los Angeles,United States,21.69,61.52,20.53,6.78,synthetic,HeatSafe synthetic generator
2025-08-01T21:00:00+00:00,Los Angeles,United States,19.56,69.7,26.89,7.98,synthetic,HeatSafe synthetic generator
2025-08-01T22:00:00+00:00,Los Angeles,United States,20.41,74.92,26.46,9.33,synthetic,HeatSafe synthetic generator
2025-08-01T23:00:00+00:00,Los Angeles,United States,19.07,70.93,29.36,7.63,synthetic,HeatSafe synthetic generator
2025-08-02T00:00:00+00:00,Los Angeles,United States,16.41,78.82,25.27,11.1,synthetic,HeatSafe synthetic generator
2025-08-02T01:00:00+00:00,Los Angeles,United States,17.18,82.78,33.31,15.09,synthetic,HeatSafe synthetic generator
2025-08-02T02:00:00+00:00,Los Angeles,United States,17.34,73.22,31.38,13.12,synthetic,HeatSafe synthetic generator
2025-08-02T03:00:00+00:00,Los Angeles,United States,17.28,76.13,21.94,11.96,synthetic,HeatSafe synthetic generator
2025-08-02T04:00:00+00:00,Los Angeles,United States,17.56,74.02,26.95,12.36,synthetic,HeatSafe synthetic generator
2025-08-02T05:00:00+00:00,Los Angeles,United States,17.41,78.06,37.8,14.32,synthetic,HeatSafe synthetic generator
2025-08-02T06:00:00+00:00,Los Angeles,United States,17.56,57.92,21.09,11.73,synthetic,HeatSafe synthetic generator
2025-08-02T07:00:00+00:00,Los Angeles,United States,20.46,73.62,28.92,15.74,synthetic,HeatSafe synthetic generator
2025-08-02T08:00:00+00:00,Los Angeles,United States,21.66,69.11,31.87,11.03,synthetic,HeatSafe synthetic generator
2025-08-02T09:00:00+00:00,Los Angeles,United States,23.22,65.27,23.74,14.04,synthetic,HeatSafe synthetic generator
2025-08-02T10:00:00+00:00,Los Angeles,United States,25.23,61.06,34.2,14.3,synthetic,HeatSafe synthetic generator
2025-08-02T11:00:00+00:00,Los Angeles,United States,25.63,64.43,27.37,9.96,synthetic,HeatSafe synthetic generator
2025-08-02T12:00:00+00:00,Los Angeles,United States,27.14,64.0,28.12,11.68,synthetic,HeatSafe synthetic generator
